Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensityB,SourceIntensityV,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Flags,Image
1598,251.714487,-1.923973,251.714486,-1.923946,1833,548,1833.018,548.502,1,148.676,635.948,1,29.0681,D.N.,-7.0086,0.0496,2,B,8.384346,8.612532,8.398594,8.230274,8.527673,0,1.479556,1.45967,5,5,5,0,8,15,79.04,0,515,3.61,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1599,251.791295,-1.923974,251.79127,-1.923994,448,548,448.444,547.64,1,857.259,3192.16,1,70.1439,D.N.,-8.7602,0.0239,2,B,12.843996,11.944287,15.276344,11.374834,16.939439,0,7.326936,4.189869,5,5,5,0,8,15,79.04,0,506,3.42,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1600,251.787579,-1.923974,251.787538,-1.923937,515,548,515.753,548.661,1,512.095,2237.22,1,134.529,D.N.,-8.3743,0.0653,2,B,16.721884,12.125317,25.015833,11.93711,33.383835,0,22.128484,12.67628,5,5,5,0,8,15,79.04,0,499,15.66,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1601,251.764565,-1.923863,251.764562,-1.923825,930,550,930.059,550.695,1,586.24,2167.46,1,51.927,D.N.,-8.3399,0.026,2,B,10.861834,9.62148,11.882461,10.160212,12.462986,0,3.763163,2.31585,5,5,5,0,8,15,79.04,0,501,3.35,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1602,251.752475,-1.923808,251.752476,-1.923795,1148,551,1147.987,551.238,1,1168.92,4172.88,1,66.5592,D.N.,-9.0511,0.0173,2,B,9.7557,8.774131,9.819842,8.776274,9.98682,0,1.820385,1.617553,5,5,5,0,8,15,79.04,0,509,3.16,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1603,251.728185,-1.923918,251.728157,-1.923893,1586,549,1586.511,549.456,1,168.395,656.754,1,30.0869,D.N.,-7.0435,0.0497,2,B,8.519412,8.150707,8.463687,8.493052,8.609331,0,1.578426,1.591211,5,5,5,0,8,15,79.04,0,514,3.2,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1604,251.772994,-1.923752,251.772951,-1.923748,778,552,778.784,552.078,1,891.9,4559.69,1,70.0506,D.N.,-9.1473,0.0167,2,B,9.900434,8.283021,10.285023,9.695267,10.551704,0,2.359641,1.876061,5,5,5,0,8,15,79.04,0,499,3.79,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1605,251.722418,-1.923807,251.722413,-1.923788,1690,551,1690.085,551.358,1,145.773,643.114,1,29.3424,D.N.,-7.0207,0.0495,2,B,8.568222,8.960664,8.520185,8.257772,8.66022,0,1.552598,1.48944,5,5,5,0,8,15,79.04,0,512,3.32,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1606,251.813422,-1.923807,251.813401,-1.923769,49,551,49.387,551.676,1,1212.66,4691.3,1,144.445,D.N.,-9.1782,0.0334,2,B,15.802447,12.262891,28.631236,13.184561,47.655069,0,38.133005,12.820617,5,5,5,0,8,15,79.04,0,507,3.28,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1607,251.809041,-1.923696,251.809025,-1.923656,128,553,128.28,553.725,1,2567.44,11021.3,1,183.815,D.N.,-10.1056,0.0181,2,B,20.321493,15.046766,29.704867,13.088696,37.914599,0,23.585005,15.187169,5,5,5,0,8,15,79.04,0,499,3.24,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1608,251.705448,-1.923474,251.705411,-1.923483,1996,557,1996.673,556.849,1,8418.32,39216.5,1,199.746,D.N.,-11.4837,0.0055,2,B,10.765288,10.67414,11.299843,8.160384,11.605472,0,2.648466,2.632544,5,5,5,0,8,15,79.04,0,507,3.38,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1609,251.795621,-1.923752,251.795347,-1.923437,370,552,374.932,557.679,1,5160.78,23694.7,1,161.25,D.N.,-10.9366,0.0074,2,B,15.661641,13.292716,18.463474,13.176106,20.450271,0,8.801645,4.834237,5,5,5,0,8,15,79.04,0,499,4.08,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1610,251.795343,-1.923475,251.79534,-1.923437,375,557,375.053,557.684,1,5160.78,23694.8,1,161.25,D.N.,-10.9366,0.0074,2,B,15.661641,13.292716,18.463474,13.009749,20.450271,0,8.801645,4.834237,5,5,5,0,8,15,79.04,0,499,3.48,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1611,251.795454,-1.923031,251.79534,-1.923438,373,565,375.054,557.674,1,5160.78,23695.2,1,161.251,D.N.,-10.9367,0.0074,2,B,15.661641,13.292716,18.463474,12.973149,20.450271,0,8.801645,4.834237,5,5,5,0,8,15,79.04,0,499,3.8,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1612,251.782422,-1.923697,251.782426,-1.923611,608,553,607.917,554.543,1,1647.78,6184.47,1,106.469,D.N.,-9.4783,0.0187,2,B,14.027708,12.466361,18.800161,11.134781,22.907998,0,13.102457,7.224092,5,5,5,0,8,15,79.04,0,499,3.2,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1613,251.782311,-1.923198,251.782423,-1.923611,610,562,607.972,554.554,1,1647.78,6184.63,1,106.47,D.N.,-9.4783,0.0187,2,B,14.027708,12.466361,18.800161,10.88633,22.907998,0,13.102457,7.224092,5,5,5,0,8,15,79.04,0,499,4.49,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1614,251.738833,-1.923586,251.738797,-1.923601,1394,555,1394.653,554.731,1,930.155,3269.46,1,59.6541,D.N.,-8.7862,0.0198,2,B,9.138581,9.122624,9.260014,8.343722,9.458665,0,1.930258,1.71291,5,5,5,0,8,15,79.04,0,503,3.46,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1615,251.812535,-1.923419,251.812513,-1.923415,65,558,65.395,558.078,1,21603,117108,1,370.244,D.N.,-12.6715,0.0034,2,B,23.836422,18.809658,30.8502,12.930894,36.503125,0,19.532186,14.22776,5,5,5,0,8,15,79.04,0,500,3.31,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1616,251.808486,-1.923696,251.808511,-1.923435,138,553,137.549,557.714,1,1151,4076.16,1,200.477,D.N.,-9.0256,0.0534,2,B,20.354736,15.271992,36.43412,13.199398,55.529273,0,41.947028,19.143247,5,5,5,0,8,15,79.04,0,503,0.26,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1617,251.808542,-1.923364,251.808514,-1.923435,137,559,137.507,557.712,1,1149.9,4076.16,1,200.477,D.N.,-9.0256,0.0534,2,B,20.354736,15.271992,36.43412,12.998829,55.529273,0,41.947028,19.143247,5,5,5,0,8,15,79.04,0,503,0.94,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1618,251.787857,-1.923752,251.787657,-1.92347,510,552,513.604,557.095,1,1358.97,5214.51,1,97.2221,D.N.,-9.293,0.0202,2,B,12.778204,10.86571,16.784229,11.899843,19.423657,0,9.785588,6.560008,5,5,5,0,8,15,79.04,0,505,3.22,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1619,251.787635,-1.923475,251.787652,-1.923471,514,557,513.685,557.08,1,1361.13,5218.8,1,97.2442,D.N.,-9.2939,0.0202,2,B,12.778204,10.86571,16.784229,11.906762,19.423657,0,9.785588,6.560008,5,5,5,0,8,15,79.04,0,505,3.43,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1620,251.723416,-1.92353,251.723442,-1.923538,1672,556,1671.534,555.867,1,502.636,1813.15,1,45.1397,D.N.,-8.1461,0.027,2,B,8.563677,7.942409,8.653749,8.232909,8.793893,0,1.565252,1.510596,5,5,5,0,8,15,79.04,0,508,3.33,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1621,251.802885,-1.923364,251.80285,-1.923364,239,559,239.631,559.004,1,15635.8,79671.7,1,313.62,D.N.,-12.2533,0.0043,2,B,27.74894,23.887759,36.029268,14.144477,44.179698,0,25.593796,13.767017,5,5,5,0,8,15,79.04,0,502,3.67,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1622,251.764953,-1.923586,251.764562,-1.923826,923,555,930.049,550.667,1,586.498,2167.22,1,51.9247,D.N.,-8.3398,0.026,2,B,10.861834,9.62148,11.882461,10.117345,12.462986,0,3.763163,2.31585,5,5,5,0,8,15,79.04,0,501,3.22,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1623,251.779483,-1.923531,251.779447,-1.923439,661,556,661.651,557.654,1,719.146,2666.07,1,77.6114,D.N.,-8.5647,0.0316,2,B,12.019883,10.698273,16.187382,10.232687,19.812273,0,11.434898,5.832218,5,5,5,0,8,15,79.04,0,499,3.4,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1624,251.779316,-1.923253,251.779441,-1.923441,664,561,661.743,557.611,1,718.903,2686.75,1,77.7445,D.N.,-8.5731,0.0314,2,B,12.019883,10.698273,16.187382,10.12024,19.812273,0,11.434898,5.832218,5,5,5,0,8,15,79.04,0,499,3.43,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1625,251.805436,-1.923475,251.80541,-1.923477,193,557,193.472,556.956,1,966.468,3602.23,1,97.3255,D.N.,-8.8914,0.0293,2,B,15.834826,13.243716,20.269944,13.683821,23.537365,0,11.975848,7.720811,5,5,5,0,8,15,79.04,0,505,3.39,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1626,251.800445,-1.923475,251.800425,-1.923406,283,557,283.364,558.232,1,2780.38,13140.4,1,1167.47,D.N.,-10.2965,0.0965,2,B,26.720303,23.296038,273.978162,14.372275,928.920997,0,888.478104,117.080819,5,5,5,0,8,15,79.04,0,505,4.06,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1627,251.790463,-1.92342,251.790436,-1.92338,463,558,463.486,558.706,1,1867.18,6783.24,1,93.1338,D.N.,-9.5786,0.0149,2,B,13.17614,13.278006,17.640644,11.488233,23.117179,0,14.955202,4.378319,5,5,5,0,8,15,79.04,0,501,3.7,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1628,251.776211,-1.92342,251.77617,-1.923408,720,558,720.742,558.208,1,302.234,1288.66,1,41.7302,D.N.,-7.7753,0.0352,2,B,10.154371,9.087077,10.969207,9.766063,11.581855,0,3.720692,2.142107,5,5,5,0,8,15,79.04,0,500,3.64,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1629,251.747318,-1.923364,251.747305,-1.923356,1241,559,1241.235,559.159,1,706.553,2477.19,1,52.167,D.N.,-8.4849,0.0229,2,B,8.784869,8.179229,8.813606,8.69381,8.951136,0,1.56459,1.577805,5,5,5,0,8,15,79.04,0,515,3.31,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1630,251.742604,-1.923475,251.742615,-1.923431,1326,557,1325.799,557.796,1,171.414,823.075,1,36.5799,D.N.,-7.2886,0.0483,2,B,9.065834,8.961954,10.145667,8.695132,10.975569,0,4.190921,2.283773,5,5,5,0,8,15,79.04,0,498,0.26,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1631,251.739387,-1.923475,251.739367,-1.923451,1384,557,1384.378,557.439,1,95.7006,380.983,1,29.2963,D.N.,-6.4523,0.0835,2,B,9.15243,8.066925,11.664177,8.385951,15.5212,0,10.250048,2.200719,5,5,5,0,8,15,79.04,0,503,11,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1632,251.79074,-1.92342,251.790438,-1.923381,458,558,463.446,558.691,1,1857.9,6770.83,1,93.0671,D.N.,-9.5766,0.0149,2,B,13.17614,13.278006,17.640644,11.446285,23.117179,0,14.955202,4.378319,5,5,5,0,8,15,79.04,0,501,3.04,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1633,251.790408,-1.923198,251.790437,-1.92338,464,562,463.466,558.706,1,1867.18,6783.24,1,93.1338,D.N.,-9.5786,0.0149,2,B,13.17614,13.278006,17.640644,11.499878,23.117179,0,14.955202,4.378319,5,5,5,0,8,15,79.04,0,501,4.9,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1634,251.790463,-1.922754,251.790449,-1.92277,463,570,463.248,569.714,1,1310.03,5145.9,1,197.04,D.N.,-9.2787,0.0416,2,B,14.572722,11.966289,28.37568,11.498965,39.952495,0,28.15318,18.482681,5,5,5,0,8,15,79.04,0,502,3.33,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1635,251.785527,-1.923475,251.7856,-1.923382,552,557,550.691,558.686,1,574.962,2578.45,1,123.126,D.N.,-8.5284,0.0518,2,B,16.451386,12.436897,22.779082,11.752071,27.867271,0,16.069058,11.292259,5,5,5,0,8,15,79.04,0,500,0.28,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1636,251.781091,-1.92342,251.781094,-1.923414,632,558,631.946,558.109,1,498.212,1884.79,1,50.4795,D.N.,-8.1882,0.0291,2,B,11.793921,10.170546,12.670666,10.54854,13.231609,0,3.815594,2.593511,5,5,5,0,8,15,79.04,0,501,3.39,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1637,251.754971,-1.923309,251.754971,-1.923269,1103,560,1102.988,560.717,1,663.58,2336.56,1,52.1829,D.N.,-8.4214,0.0242,2,B,9.795395,8.63385,10.280974,9.101957,10.707389,0,2.994581,1.981144,5,5,5,0,8,15,79.04,0,505,3.49,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1638,251.723804,-1.923419,251.723444,-1.923538,1665,558,1671.495,555.866,1,502.592,1817.45,1,45.157,D.N.,-8.1487,0.027,2,B,8.559366,7.953003,8.617784,8.218065,8.755983,0,1.551052,1.501931,5,5,5,0,8,15,79.04,0,510,2.81,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1639,251.76096,-1.923254,251.760946,-1.923256,995,561,995.254,560.96,1,213.532,807.449,1,38.1297,D.N.,-7.2678,0.0513,2,B,10.372973,9.444193,13.036435,9.818915,17.284138,0,11.360012,2.560624,5,5,5,0,8,15,79.04,0,502,3.13,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1640,251.80344,-1.923198,251.803356,-1.923226,229,562,230.515,561.494,1,15635.8,9792.53,1,334.75,D.N.,-9.9772,0.0371,2,B,22.263809,14.709596,84.781688,13.905159,226.814898,0,210.582229,32.226053,5,5,5,0,8,15,79.04,0,505,10.81,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1641,251.785749,-1.923253,251.785598,-1.923382,548,561,550.724,558.685,1,574.962,2565.47,1,123.073,D.N.,-8.5229,0.0521,2,B,16.451386,12.436897,22.779082,11.706922,27.867271,0,16.069058,11.292259,5,5,5,0,8,15,79.04,0,500,3.57,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1642,251.78281,-1.923087,251.782774,-1.923107,601,564,601.641,563.64,1,1135.99,4142.51,1,136.092,D.N.,-9.0432,0.0357,2,B,14.891951,11.859834,24.882071,11.0123,35.047681,0,24.707054,12.076565,5,5,5,0,8,15,79.04,0,502,1.32,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1643,251.774713,-1.922976,251.774717,-1.922983,747,566,746.941,565.876,1,965.108,3409.98,1,62.3166,D.N.,-8.8319,0.0198,2,B,10.135233,10.332571,10.607262,9.593807,11.001759,0,2.922604,2.192536,5,5,5,0,8,15,79.04,0,505,3.2,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1644,251.73789,-1.923198,251.737849,-1.923185,1411,562,1411.741,562.231,1,91.6002,396.291,1,24.8164,D.N.,-6.495,0.068,2,B,8.730686,8.715118,8.790544,8.22399,8.921162,0,1.522503,1.494664,5,5,5,0,8,15,79.04,0,510,3.31,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1645,251.761958,-1.923087,251.761943,-1.92305,977,564,977.274,564.664,1,386.203,1475.29,1,44.2093,D.N.,-7.9222,0.0325,2,B,10.607429,9.771463,11.770586,9.984346,12.706137,0,4.790051,2.206339,5,5,5,0,8,15,79.04,0,506,3.18,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1646,251.755248,-1.923032,251.754978,-1.92327,1098,565,1102.875,560.695,1,663.58,2351.89,1,52.3296,D.N.,-8.4285,0.0242,2,B,9.795395,8.63385,10.280974,9.122402,10.707389,0,2.994581,1.981144,5,5,5,0,8,15,79.04,0,505,3.08,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1647,251.753141,-1.922866,251.75313,-1.922866,1136,568,1136.197,567.988,1,2505.91,10889,1,105.699,D.N.,-10.0925,0.0105,2,B,10.004025,8.995877,10.281953,8.959366,10.482617,0,2.043302,1.693878,5,5,5,0,8,15,79.04,0,499,3.15,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1648,251.752697,-1.922699,251.75313,-1.922866,1144,571,1136.199,567.999,1,2503.85,10889.9,1,105.703,D.N.,-10.0926,0.0105,2,B,10.004025,8.995877,10.281953,8.947273,10.482617,0,2.043302,1.693878,5,5,5,0,8,15,79.04,0,499,8.89,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1649,251.745044,-1.923087,251.745051,-1.923071,1282,564,1281.87,564.299,1,146.074,562.434,1,28.3923,D.N.,-6.8752,0.0548,2,B,8.810827,7.186497,8.775171,8.971354,8.915813,0,1.578911,1.575535,5,5,5,0,8,15,79.04,0,513,2.9,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1650,251.70689,-1.923031,251.706864,-1.923033,1970,565,1970.459,564.971,1,289.228,1003.58,1,35.0833,D.N.,-7.5039,0.038,2,B,8.728852,7.757884,8.652074,8.285892,8.78828,0,1.542757,1.52207,5,5,5,0,8,15,79.04,0,515,3.33,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1651,251.812313,-1.923031,251.812514,-1.923415,69,565,65.372,558.08,1,21607.7,117108,1,370.244,D.N.,-12.6715,0.0034,2,B,23.836422,18.809658,30.8502,12.668109,36.503125,0,19.532186,14.22776,5,5,5,0,8,15,79.04,0,500,NaN,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1652,251.77671,-1.923032,251.776817,-1.92291,711,565,709.071,567.2,1,439.37,1707.55,1,44.9997,D.N.,-8.0809,0.0286,2,B,9.971586,9.722904,10.425437,9.7234,10.817178,0,2.887576,1.795408,5,5,5,0,8,15,79.04,0,505,3.59,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1653,251.776932,-1.922865,251.776821,-1.922912,707,568,708.998,567.169,1,439.37,1707.62,1,45.0005,D.N.,-8.081,0.0286,2,B,9.971586,9.722904,10.425437,9.706539,10.817178,0,2.887576,1.795408,5,5,5,0,8,15,79.04,0,505,4.05,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1654,251.757355,-1.922644,251.757958,-1.922557,1060,572,1049.14,573.569,1,35672.5,85884.5,1,308.854,D.N.,-12.3348,0.0039,2,B,16.38181,12.172254,22.341337,9.309495,27.949236,0,16.810335,9.819521,5,5,5,0,8,15,79.04,0,502,11.14,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1655,251.755747,-1.923087,251.754972,-1.923272,1089,564,1102.971,560.668,1,20.8325,2331.15,1,52.1311,D.N.,-8.4189,0.0243,2,B,9.795395,8.63385,10.280974,9.16825,10.707389,0,2.994581,1.981144,5,5,5,0,8,15,79.04,0,505,4.14,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1656,251.784806,-1.922588,251.784818,-1.922571,565,573,564.797,573.304,1,23434.6,125251,1,367.762,D.N.,-12.7445,0.0032,2,B,19.993275,16.813135,23.525551,11.358352,25.654701,0,10.242963,10.083924,5,5,5,0,8,15,79.04,0,509,3.32,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1657,251.77061,-1.922866,251.770634,-1.92283,821,568,820.558,568.633,1,1618.92,5271.35,1,74.3861,D.N.,-9.3048,0.0153,2,B,9.875904,8.681349,10.018047,9.721328,10.155205,0,1.665035,1.632835,5,5,5,0,8,15,79.04,0,511,3.49,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1658,251.757965,-1.922588,251.757952,-1.922557,1049,573,1049.236,573.568,1,35672.5,85884.5,1,308.854,D.N.,-12.3348,0.0039,2,B,16.38181,12.172254,22.341337,9.371732,27.949236,0,16.810335,9.819521,5,5,5,0,8,15,79.04,0,502,3.33,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1659,251.756191,-1.922921,251.756197,-1.922891,1081,567,1080.885,567.543,1,341.301,1339.8,1,41.5979,D.N.,-7.8176,0.0337,2,B,9.964307,9.974783,10.244749,9.202621,10.557859,0,2.55472,1.989224,5,5,5,0,8,15,79.04,0,499,3.48,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1660,251.809873,-1.92292,251.809948,-1.92286,113,567,111.644,568.079,1,2054.63,7494.16,1,90.749,D.N.,-9.6868,0.0131,2,B,13.398218,13.361749,14.381126,12.659633,15.014867,0,4.320438,2.74517,5,5,5,0,8,15,79.04,0,508,3.55,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1661,251.808376,-1.922976,251.808422,-1.922911,140,566,139.163,567.176,1,900.214,3484.33,1,115.425,D.N.,-8.8553,0.036,2,B,15.20094,12.728449,22.336028,12.804165,29.197202,0,18.822553,9.983768,5,5,5,0,8,15,79.04,0,499,3.72,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1662,251.755914,-1.922588,251.756204,-1.92289,1086,573,1080.769,567.553,1,341.074,1339.94,1,41.5995,D.N.,-7.8177,0.0337,2,B,9.964307,9.974783,10.244749,9.156234,10.557859,0,2.55472,1.989224,5,5,5,0,8,15,79.04,0,499,3.37,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1663,251.796563,-1.922865,251.796544,-1.922756,353,568,353.356,569.965,1,1835.33,6888.05,1,169.246,D.N.,-9.5952,0.0267,2,B,17.913602,16.015755,26.995589,13.490051,34.064664,0,20.796828,14.843352,5,5,5,0,8,15,79.04,0,498,3.57,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1664,251.796508,-1.922533,251.796542,-1.922756,354,574,353.38,569.963,1,1833.67,6879.44,1,169.22,D.N.,-9.5939,0.0267,2,B,17.913602,16.015755,26.995589,13.43753,34.064664,0,20.796828,14.843352,5,5,5,0,8,15,79.04,0,498,3.58,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1665,251.778984,-1.922865,251.779331,-1.922714,670,568,663.733,570.732,1,794.607,2808.9,1,63.4024,D.N.,-8.6213,0.0245,2,B,11.217148,9.517801,13.815382,9.958879,16.085991,0,8.248087,3.501918,5,5,5,0,8,15,79.04,0,498,3.4,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1666,251.772107,-1.92281,251.772103,-1.922827,794,569,794.065,568.695,1,108.303,537.353,1,29.4631,D.N.,-6.8257,0.0595,2,B,10.126211,9.894646,10.708596,9.598149,11.176557,0,3.203404,1.831905,5,5,5,0,8,15,79.04,0,503,3.48,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1667,251.710827,-1.922809,251.710836,-1.922752,1899,569,1898.84,570.035,1,210.054,735.317,1,30.4879,D.N.,-7.1662,0.045,2,B,8.418788,8.17271,8.450667,8.414242,8.578741,0,1.478265,1.406739,5,5,5,0,8,15,79.04,0,514,3.76,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1668,251.81015,-1.922865,251.809948,-1.92286,108,568,111.643,568.094,1,2054.63,7495.37,1,90.7557,D.N.,-9.687,0.0131,2,B,13.398218,13.361749,14.381126,12.62009,15.014867,0,4.320438,2.74517,5,5,5,0,8,15,79.04,0,508,3.89,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1669,251.791628,-1.92281,251.791611,-1.922788,442,569,442.305,569.4,1,1228.36,4529.21,1,72.6118,D.N.,-9.1401,0.0174,2,B,12.143626,12.068849,14.486814,11.524798,16.599509,0,8.112135,2.74627,5,5,5,0,8,15,79.04,0,503,3.18,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1670,251.766617,-1.922588,251.766566,-1.92265,893,573,893.918,571.883,1,440.59,1881,1,48.2445,D.N.,-8.186,0.0278,2,B,10.133421,9.025843,10.929289,10.006274,11.566142,0,3.78877,2.12904,5,5,5,0,8,15,79.04,0,504,4.04,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1671,251.71238,-1.922809,251.712353,-1.922795,1871,569,1871.492,569.265,1,29.1112,231.049,1,21.8148,D.N.,-5.9093,0.1025,2,B,8.404673,8.384128,8.488499,8.399814,8.619461,0,1.498286,1.579247,5,5,5,0,8,15,79.04,0,513,3.86,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1672,251.815141,-1.922754,251.815131,-1.922718,18,570,18.179,570.648,1,1614.1,7252.14,1,92.3551,D.N.,-9.6512,0.0138,2,B,13.133642,12.360386,14.917885,12.562265,16.041613,0,5.904228,3.597319,5,5,5,0,8,15,79.04,0,499,3.49,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1673,251.805104,-1.922754,251.805065,-1.92273,199,570,199.691,570.442,1,658.18,2618.51,1,214.518,D.N.,-8.5451,0.0889,2,B,22.477438,15.530686,35.609088,13.139275,48.210857,0,32.532939,20.976999,5,5,5,0,8,15,79.04,0,501,3.16,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1674,251.779372,-1.922699,251.77933,-1.922714,663,571,663.759,570.724,1,786.012,2808.9,1,63.4024,D.N.,-8.6213,0.0245,2,B,11.217148,9.517801,13.815382,9.95637,16.085991,0,8.248087,3.501918,5,5,5,0,8,15,79.04,0,498,3.4,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
1675,251.748649,-1.922533,251.748623,-1.922539,1217,574,1217.461,573.9,1,1185.58,4334.15,1,68.0269,D.N.,-9.0923,0.017,2,B,9.198085,9.163623,9.438956,8.562292,9.655739,0,2.036582,1.725443,5,5,5,0,8,15,79.04,0,502,3.41,0,/Volumes/IsaacPortableSSD/Programming/PHYS3313/M12_V.fits
